time	V(audio_out)
1.672229102742893e-003	3.468760e+000
1.674150893362314e-003	3.466703e+000
1.676184149743299e-003	3.467762e+000
1.678427486711207e-003	3.473582e+000
1.682064432461474e-003	3.493501e+000
1.686947244961474e-003	3.540590e+000
1.691830057461474e-003	3.617226e+000
1.695408918841025e-003	3.708362e+000
1.698861291016782e-003	3.850572e+000
1.702523659594224e-003	4.076753e+000
1.705515571204124e-003	4.331300e+000
1.708867466107248e-003	4.685252e+000
1.711974775744504e-003	5.050700e+000
1.713472932272587e-003	5.229360e+000
1.714410768515866e-003	5.332991e+000
1.714897602476168e-003	5.379614e+000
1.715229604232227e-003	5.406147e+000
1.715667075925713e-003	5.434124e+000
1.716344466541564e-003	5.466712e+000
1.716994249731743e-003	5.488389e+000
1.717620666023045e-003	5.501925e+000
1.718249868997305e-003	5.510670e+000
1.719103977789116e-003	5.518359e+000
1.720041304007205e-003	5.523887e+000
1.721232120848554e-003	5.528391e+000
1.722656845389838e-003	5.531626e+000
1.724269233561975e-003	5.533019e+000
1.726228226340275e-003	5.531727e+000
1.728499177947007e-003	5.525667e+000
1.732180106286194e-003	5.505202e+000
1.737062918786194e-003	5.457479e+000
1.741945731286194e-003	5.380091e+000
1.745437814028673e-003	5.290510e+000
1.748873764224812e-003	5.148334e+000
1.752533087040220e-003	4.921717e+000
1.755548087461399e-003	4.664581e+000
1.758919112068393e-003	4.308066e+000
1.761949223490430e-003	3.951341e+000
1.763456053419555e-003	3.771510e+000
1.764399637142807e-003	3.667253e+000
1.764899617748229e-003	3.619412e+000
1.765231705617001e-003	3.592975e+000
1.765685012692777e-003	3.564182e+000
1.766352579384121e-003	3.532316e+000
1.766997709558876e-003	3.510993e+000
1.767630061320562e-003	3.497421e+000
1.768263744750557e-003	3.488683e+000
1.769131234629152e-003	3.480976e+000
1.770085287255697e-003	3.475443e+000
1.771278421182091e-003	3.471009e+000
1.772692228702475e-003	3.467840e+000
1.774225936822589e-003	3.466527e+000
1.776212103341435e-003	3.467817e+000
1.778472954326011e-003	3.473788e+000
1.782137799553775e-003	3.494050e+000
1.787020612053775e-003	3.541534e+000
1.791903424553775e-003	3.618681e+000
1.795441308216015e-003	3.709225e+000
1.798874107321494e-003	3.851172e+000
1.802545595276917e-003	4.078744e+000
1.805580588257477e-003	4.337877e+000
1.808953374043237e-003	4.694854e+000
1.811935567140677e-003	5.046133e+000
1.813449680322283e-003	5.227128e+000
1.814374131343793e-003	5.329628e+000
1.814881256495475e-003	5.378480e+000
1.815210947243498e-003	5.405015e+000
1.815654232517129e-003	5.433539e+000
1.816330740556758e-003	5.466319e+000
1.816977445247728e-003	5.487990e+000
1.817630437247806e-003	5.502158e+000
1.818231194855032e-003	5.510515e+000
1.819138921150560e-003	5.518637e+000
1.820039861396206e-003	5.523926e+000
1.821280064481238e-003	5.528562e+000
1.822662971513461e-003	5.531699e+000
1.824210881601818e-003	5.533041e+000
1.826206496190214e-003	5.531771e+000
1.828463834262873e-003	5.525830e+000
1.832123084719003e-003	5.505635e+000
1.837005897219003e-003	5.458221e+000
1.841888709719003e-003	5.381325e+000
1.845386568823879e-003	5.292211e+000
1.848819692688776e-003	5.151102e+000
1.852481262028213e-003	4.925767e+000
1.855476639426438e-003	4.671621e+000
1.858835315748230e-003	4.317386e+000
1.862017679775766e-003	3.943480e+000
1.863527935038782e-003	3.764267e+000
1.864501805513612e-003	3.657881e+000
1.864960877233886e-003	3.614868e+000
1.865304804168901e-003	3.588241e+000
1.865747357882309e-003	3.560952e+000
1.866416557915322e-003	3.529722e+000
1.866961207078834e-003	3.511759e+000
1.867547030770039e-003	3.499142e+000
1.868342049525355e-003	3.488001e+000
1.869117145168181e-003	3.481061e+000
1.870166920582693e-003	3.475085e+000
1.871221009573655e-003	3.471200e+000
1.872832979177818e-003	3.467734e+000
1.874435306412139e-003	3.466484e+000
1.876290039418731e-003	3.467904e+000
1.878599707823262e-003	3.474310e+000
1.882342236528677e-003	3.495551e+000
1.887225049028677e-003	3.544145e+000
1.892107861528676e-003	3.622781e+000
1.895547645308658e-003	3.712550e+000
1.899009943834902e-003	3.858098e+000
1.902655000243971e-003	4.086999e+000
1.905703909863373e-003	4.349845e+000
1.909069026693944e-003	4.707602e+000
1.911814800028904e-003	5.031976e+000
1.913317837878947e-003	5.213161e+000
1.914206043064388e-003	5.313098e+000
1.914831116080286e-003	5.374804e+000
1.915150487318763e-003	5.401166e+000
1.915622479297692e-003	5.432082e+000
1.916292684794210e-003	5.465192e+000
1.916933241561635e-003	5.487243e+000
1.917501688806211e-003	5.500144e+000
1.918097281616911e-003	5.508978e+000
1.918935243180719e-003	5.517128e+000
1.919879956576203e-003	5.523144e+000
1.921005430843090e-003	5.527744e+000
1.922393052434494e-003	5.531107e+000
1.924363042835517e-003	5.532971e+000
1.926263147997443e-003	5.531751e+000
1.928555974350184e-003	5.525496e+000
1.932271715922928e-003	5.504591e+000
1.937154528422928e-003	5.456373e+000
1.942037340922927e-003	5.377920e+000
1.945596539779741e-003	5.284834e+000
1.949083074249536e-003	5.137333e+000
1.952737797357483e-003	4.905628e+000
1.955835555946908e-003	4.636265e+000
1.959217639111982e-003	4.274985e+000
1.961722338358666e-003	3.978209e+000
1.963222220153474e-003	3.796381e+000
1.964089893111900e-003	3.698123e+000
1.964839542416867e-003	3.623513e+000
1.965156252099728e-003	3.597373e+000
1.965660603083591e-003	3.564572e+000
1.966247110777134e-003	3.535244e+000
1.966772522401697e-003	3.516500e+000
1.967360532065586e-003	3.502273e+000
1.968029483519524e-003	3.491607e+000
1.968890176882997e-003	3.482811e+000
1.969785430175547e-003	3.476934e+000
1.970884848633901e-003	3.472293e+000
1.972231988882203e-003	3.468833e+000
1.974154787292899e-003	3.466778e+000
1.976185600510327e-003	3.467841e+000
1.978429846497097e-003	3.473668e+000
1.982068240671541e-003	3.493606e+000
1.986951053171541e-003	3.540717e+000
1.991833865671541e-003	3.617385e+000
1.995411093047644e-003	3.708520e+000
1.998863929442661e-003	3.850808e+000
2.002525934422649e-003	4.077044e+000
2.005518063975018e-003	4.331677e+000
2.008870168888716e-003	4.685699e+000
2.011970131092165e-003	5.050321e+000
2.013468157810743e-003	5.229019e+000
2.014404762540932e-003	5.332571e+000
2.014894331626421e-003	5.379499e+000
2.015225937713527e-003	5.406031e+000
2.015664115568502e-003	5.434083e+000
2.016341318620551e-003	5.466702e+000
2.016990815215556e-003	5.488394e+000
2.017618729189484e-003	5.501979e+000
2.018246087558578e-003	5.510710e+000
2.019101367867308e-003	5.518417e+000
2.020037048609101e-003	5.523941e+000
2.021228986056253e-003	5.528455e+000
2.022650934434498e-003	5.531689e+000
2.024266596817592e-003	5.533088e+000
2.026227244558885e-003	5.531800e+000
2.028497581128680e-003	5.525745e+000
2.032177530298010e-003	5.505293e+000
2.037060342798010e-003	5.457585e+000
2.041943155298010e-003	5.380221e+000
2.045436242297534e-003	5.290644e+000
2.048872082649962e-003	5.148513e+000
2.052531744896054e-003	4.921937e+000
2.055545425661544e-003	4.664972e+000
2.058916278816782e-003	4.308519e+000
2.061953263007447e-003	3.951020e+000
2.063460188365399e-003	3.771226e+000
2.064405105439208e-003	3.666874e+000
2.064902634445469e-003	3.619309e+000
2.065235121223553e-003	3.592868e+000
2.065687820677205e-003	3.564142e+000
2.066355580189540e-003	3.532305e+000
2.067000928882280e-003	3.510998e+000
2.067632035980635e-003	3.497470e+000
2.068267332332370e-003	3.488719e+000
2.069133978339354e-003	3.481028e+000
2.070089400207107e-003	3.475493e+000
2.071281774457315e-003	3.471068e+000
2.072698039483392e-003	3.467898e+000
2.074228186214309e-003	3.466592e+000
2.076212941065055e-003	3.467885e+000
2.078474316880114e-003	3.473861e+000
2.082139997915997e-003	3.494134e+000
2.087022810415997e-003	3.541631e+000
2.091905622915996e-003	3.618797e+000
2.095442442375090e-003	3.709339e+000
2.098875560371362e-003	3.851336e+000
2.102546851712597e-003	4.078947e+000
2.105582451453209e-003	4.338179e+000
2.108955175299246e-003	4.695183e+000
2.111932159281065e-003	5.045875e+000
2.113446232462369e-003	5.226902e+000
2.114369798253835e-003	5.329342e+000
2.114878971202232e-003	5.378422e+000
2.115208389294145e-003	5.404954e+000
2.115652196766567e-003	5.433531e+000
2.116328559081249e-003	5.466330e+000
2.116975125220692e-003	5.488011e+000
2.117629268104629e-003	5.502213e+000
2.118228843517631e-003	5.510559e+000
2.119137654194707e-003	5.518694e+000
2.120037491625449e-003	5.523980e+000
2.121278789596903e-003	5.528622e+000
2.122660018835026e-003	5.531758e+000
2.124208868509862e-003	5.533103e+000
2.126205746402850e-003	5.531834e+000
2.128462614722354e-003	5.525898e+000
2.132121116988353e-003	5.505713e+000
2.137003929488353e-003	5.458310e+000
2.141886741988353e-003	5.381433e+000
2.145385322280262e-003	5.292324e+000
2.148818411721494e-003	5.151248e+000
2.152480262390997e-003	4.925941e+000
2.155475210201331e-003	4.671873e+000
2.158833454611471e-003	4.317715e+000
2.162020500378541e-003	3.943285e+000
2.163530846910998e-003	3.764098e+000
2.164505772660213e-003	3.657641e+000
2.164964085216665e-003	3.614734e+000
2.165308531724926e-003	3.588097e+000
2.165750829563745e-003	3.560861e+000
2.166420024079199e-003	3.529679e+000
2.166964264482497e-003	3.511757e+000
2.167550013065383e-003	3.499162e+000
2.168346474560034e-003	3.488019e+000
2.169121428619249e-003	3.481092e+000
2.170172212468863e-003	3.475122e+000
2.171226786199583e-003	3.471242e+000
2.172841480859403e-003	3.467779e+000
2.174436800932850e-003	3.466539e+000
2.176290595493828e-003	3.467963e+000
2.178600612143025e-003	3.474373e+000
2.182343694574171e-003	3.495620e+000
2.187226507074171e-003	3.544224e+000
2.192109319574171e-003	3.622873e+000
2.195547893962313e-003	3.712624e+000
2.199010292682780e-003	3.858194e+000
2.202655267099393e-003	4.087112e+000
2.205704345138559e-003	4.349993e+000
2.209069407656940e-003	4.707759e+000
2.211813260561010e-003	5.031917e+000
2.213316366502204e-003	5.213122e+000
2.214204333575845e-003	5.313041e+000
2.214830340135594e-003	5.374847e+000
2.215149653396815e-003	5.401208e+000
2.215621834649925e-003	5.432137e+000
2.216291943006793e-003	5.465242e+000
2.216932548873394e-003	5.487296e+000
2.217500774282914e-003	5.500193e+000
2.218096282902395e-003	5.509027e+000
2.218934274493057e-003	5.517179e+000
2.219878970696664e-003	5.523195e+000
2.221004355704112e-003	5.527796e+000
2.222391874695006e-003	5.531161e+000
2.224361628447987e-003	5.533026e+000
2.226262621582619e-003	5.531806e+000
2.228555118219900e-003	5.525554e+000
2.232270335237774e-003	5.504657e+000
2.237153147737774e-003	5.456447e+000
2.242035960237774e-003	5.378010e+000
2.245595030974057e-003	5.284952e+000
2.249081330824734e-003	5.137498e+000
2.252736185646244e-003	4.905847e+000
2.255832522333412e-003	4.636670e+000
2.259214265282578e-003	4.275473e+000
2.261724663621862e-003	3.978045e+000
2.263224373724780e-003	3.796259e+000
2.264092466360914e-003	3.697962e+000
2.264839462152691e-003	3.623622e+000
2.265156155663757e-003	3.597480e+000
2.265660114263857e-003	3.564694e+000
2.266248010257507e-003	3.535290e+000
2.266773511225078e-003	3.516538e+000
2.267361131394587e-003	3.502324e+000
2.268031062320810e-003	3.491645e+000
2.268892098074243e-003	3.482850e+000
2.269787195809878e-003	3.476977e+000
2.270886674616996e-003	3.472338e+000
2.272234268295810e-003	3.468880e+000
2.274157902609310e-003	3.466828e+000
2.276186761165124e-003	3.467893e+000
2.278431734388329e-003	3.473727e+000
2.282071287306642e-003	3.493679e+000
2.286954099806642e-003	3.540807e+000
2.291836912306642e-003	3.617501e+000
2.295412706438762e-003	3.708630e+000
2.298865899907891e-003	3.850976e+000
2.302527631193537e-003	4.077251e+000
2.305519851282037e-003	4.331941e+000
2.308872053111953e-003	4.686007e+000
2.311966830607274e-003	5.050045e+000
2.313464774083184e-003	5.228770e+000
2.314400504863831e-003	5.332266e+000
2.314892049645340e-003	5.379416e+000
2.315223374685687e-003	5.405946e+000
2.315662062762405e-003	5.434052e+000
2.316339130332804e-003	5.466693e+000
2.316988431866947e-003	5.488395e+000
2.317617411656082e-003	5.502015e+000
2.318243471317304e-003	5.510735e+000
2.319099591469926e-003	5.518455e+000
2.320034112006285e-003	5.523977e+000
2.321226858781719e-003	5.528497e+000
2.322646860127762e-003	5.531730e+000
2.324264739539011e-003	5.533134e+000
2.326226553000930e-003	5.531848e+000
2.328496456342495e-003	5.525798e+000
2.332175715779159e-003	5.505354e+000
2.337058528279159e-003	5.457657e+000
2.341941340779159e-003	5.380310e+000
2.345435090067837e-003	5.290736e+000
2.348870891539978e-003	5.148636e+000
2.352530805685575e-003	4.922088e+000
2.355543457246140e-003	4.665252e+000
2.358914149142736e-003	4.308848e+000
2.361956093779764e-003	3.950791e+000
2.363463098120233e-003	3.771022e+000
2.364408967853334e-003	3.666602e+000
2.364904765997173e-003	3.619231e+000
2.365237538033695e-003	3.592788e+000
2.365689808383998e-003	3.564111e+000
2.366357704051373e-003	3.532294e+000
2.367003214179395e-003	3.510999e+000
2.367633423990058e-003	3.497501e+000
2.368269894101392e-003	3.488742e+000
2.369135914041994e-003	3.481061e+000
2.370092336816349e-003	3.475526e+000
2.371284153549434e-003	3.471106e+000
2.372702211714608e-003	3.467937e+000
2.374229812541765e-003	3.466635e+000
2.376213546739621e-003	3.467930e+000
2.378475302006049e-003	3.473910e+000
2.382141587320896e-003	3.494190e+000
2.387024399820896e-003	3.541697e+000
2.391907212320896e-003	3.618877e+000
2.395443235652541e-003	3.709417e+000
2.398876615611059e-003	3.851449e+000
2.402547780280473e-003	4.079089e+000
2.405583708561111e-003	4.338381e+000
2.408956347569547e-003	4.695400e+000
2.411929796968351e-003	5.045692e+000
2.413443853879089e-003	5.226744e+000
2.414366808788301e-003	5.329142e+000
2.414877411755746e-003	5.378381e+000
2.415206641739296e-003	5.404912e+000
2.415650813327022e-003	5.433526e+000
2.416327074416302e-003	5.466337e+000
2.416973548449502e-003	5.488024e+000
2.417628478723062e-003	5.502251e+000
2.418227249014145e-003	5.510589e+000
2.419136797939816e-003	5.518733e+000
2.420035886362856e-003	5.524016e+000
2.421277932557676e-003	5.528662e+000
2.422658021986229e-003	5.531797e+000
2.424207498810892e-003	5.533144e+000
2.426205236246260e-003	5.531877e+000
2.428461784943964e-003	5.525943e+000
2.432119778132301e-003	5.505764e+000
2.437002590632301e-003	5.458370e+000
2.441885403132301e-003	5.381505e+000
2.445384431072271e-003	5.292400e+000
2.448817537883733e-003	5.151346e+000
2.452479595065573e-003	4.926058e+000
2.455474188715323e-003	4.672049e+000
2.458832075215961e-003	4.317950e+000
2.462022387793219e-003	3.943156e+000
2.463532806456180e-003	3.763984e+000
2.464508444788178e-003	3.657480e+000
2.464966248208684e-003	3.614643e+000
2.465311044690847e-003	3.587976e+000
2.465746197991771e-003	3.561174e+000
2.466423012742451e-003	3.530074e+000
2.467084718171152e-003	3.509090e+000
2.467709292265198e-003	3.496275e+000
2.468327573164469e-003	3.488127e+000
2.469218940055601e-003	3.480516e+000
2.470177705670054e-003	3.475149e+000
2.471399450569027e-003	3.470793e+000
2.472845439250197e-003	3.467757e+000
2.474458883612203e-003	3.466580e+000
2.476298811566834e-003	3.468010e+000
2.478613973455261e-003	3.474466e+000
2.482365236331668e-003	3.495819e+000
2.487248048831668e-003	3.544541e+000
2.492130861331667e-003	3.623503e+000
2.495600235442328e-003	3.714531e+000
2.499063246813376e-003	3.861079e+000
2.502720012021411e-003	4.092668e+000
2.505841577162742e-003	4.363903e+000
2.509226961509016e-003	4.725485e+000
2.511743558785415e-003	5.023648e+000
2.513253871595114e-003	5.206510e+000
2.514124601061845e-003	5.304954e+000
2.514834572746911e-003	5.375497e+000
2.515151229351138e-003	5.401699e+000
2.515638086279204e-003	5.433401e+000
2.516298574621613e-003	5.465761e+000
2.516947301965489e-003	5.487867e+000
2.517499567617029e-003	5.500319e+000
2.518089037346778e-003	5.509014e+000
2.518935914118311e-003	5.517237e+000
2.519881676928504e-003	5.523253e+000
2.521007924157173e-003	5.527846e+000
2.522398029649333e-003	5.531207e+000
2.524371364799164e-003	5.533065e+000
2.526266245249612e-003	5.531840e+000
2.528561011522406e-003	5.525567e+000
2.532279839263303e-003	5.504624e+000
2.537162651763303e-003	5.456364e+000
2.542045464263303e-003	5.377791e+000
2.545618217573097e-003	5.284122e+000
2.549113104770370e-003	5.135828e+000
2.552767794076561e-003	4.903388e+000
2.555874888591618e-003	4.632510e+000
2.559258209518477e-003	4.270610e+000
2.561701622119384e-003	3.980886e+000
2.563201814381057e-003	3.798796e+000
2.564064508906122e-003	3.701011e+000
2.564851521094569e-003	3.622641e+000
2.565168829887017e-003	3.596515e+000
2.565678433385330e-003	3.563566e+000
2.566249927724630e-003	3.535148e+000
2.566773829955841e-003	3.516557e+000
2.567366154520084e-003	3.502251e+000
2.568027164101309e-003	3.491720e+000
2.568891209453495e-003	3.482902e+000
2.569793074542897e-003	3.476985e+000
2.570893673765707e-003	3.472349e+000
2.572241941951066e-003	3.468900e+000
2.574168133433761e-003	3.466857e+000
2.576190572660040e-003	3.467930e+000
2.578437934040018e-003	3.473785e+000
2.582081291948955e-003	3.493784e+000
2.586964104448955e-003	3.540967e+000
2.591846916948955e-003	3.617758e+000
2.595424541152021e-003	3.709074e+000
2.598879490283220e-003	3.851723e+000
2.602541136082210e-003	4.078348e+000
2.605536808216353e-003	4.333660e+000
2.608891910417221e-003	4.688272e+000
2.611949072532882e-003	5.048056e+000
2.613446353111185e-003	5.226934e+000
2.614376416666610e-003	5.330048e+000
2.614881064960604e-003	5.378654e+000
2.615210612616665e-003	5.405170e+000
2.615652662900845e-003	5.433619e+000
2.616328857487944e-003	5.466391e+000
2.616977129261899e-003	5.488159e+000
2.617613245047888e-003	5.502001e+000
2.618231101243347e-003	5.510646e+000
2.619093450923495e-003	5.518447e+000
2.620020476204800e-003	5.523948e+000
2.621219250852819e-003	5.528507e+000
2.622627315072688e-003	5.531731e+000
2.624253860837514e-003	5.533157e+000
2.626222502188001e-003	5.531884e+000
2.628489867858394e-003	5.525856e+000
2.632165086937406e-003	5.505462e+000
2.637047899437406e-003	5.457824e+000
2.641930711937406e-003	5.380560e+000
2.645428128948490e-003	5.290992e+000
2.648863172512152e-003	5.149066e+000
2.652524066213858e-003	4.922662e+000
2.655533167377145e-003	4.666314e+000
2.658903721867039e-003	4.310055e+000
2.661967267678820e-003	3.949557e+000
2.663474521599965e-003	3.769912e+000
2.664424837242801e-003	3.665170e+000
2.664912691355319e-003	3.618692e+000
2.665246770638087e-003	3.592238e+000
2.665697037984609e-003	3.563785e+000
2.666365522467262e-003	3.532069e+000
2.667011851561308e-003	3.510828e+000
2.667637935807504e-003	3.497473e+000
2.668279831303770e-003	3.488675e+000
2.669143296324311e-003	3.481043e+000
2.670104204341022e-003	3.475503e+000
2.671293746028963e-003	3.471109e+000
2.672720114925015e-003	3.467937e+000
2.674236191076878e-003	3.466656e+000
2.676215922175974e-003	3.467962e+000
2.678479165627927e-003	3.473954e+000
2.682147820818961e-003	3.494265e+000
2.687030633318961e-003	3.541805e+000
2.691913445818961e-003	3.619035e+000
2.695447204704734e-003	3.709577e+000
2.698881195292524e-003	3.851721e+000
2.702551859240634e-003	4.079452e+000
2.705589661508354e-003	4.339016e+000
2.708962311806899e-003	4.696114e+000
2.711923380060412e-003	5.045003e+000
2.713437374024041e-003	5.226126e+000
2.714358363666393e-003	5.328388e+000
2.714873715962488e-003	5.378153e+000
2.715202359602173e-003	5.404678e+000
2.715647763294821e-003	5.433412e+000
2.716323695283886e-003	5.466260e+000
2.716969908856383e-003	5.487968e+000
2.717627592712948e-003	5.502274e+000
2.718223680754017e-003	5.510584e+000
2.719136065088131e-003	5.518758e+000
2.720032574566327e-003	5.524030e+000
2.721277516960292e-003	5.528689e+000
2.722653880589879e-003	5.531819e+000
2.724203187499247e-003	5.533170e+000
2.726203630435717e-003	5.531906e+000
2.728459173060668e-003	5.525981e+000
2.732115563793182e-003	5.505822e+000
2.736998376293182e-003	5.458451e+000
2.741881188793181e-003	5.381621e+000
2.745381576459439e-003	5.292522e+000
2.748814494100720e-003	5.151534e+000
2.752476993132922e-003	4.926297e+000
2.755471041919592e-003	4.672400e+000
2.758828367646857e-003	4.318414e+000
2.762016846891867e-003	3.943835e+000
2.763527119482245e-003	3.764606e+000
2.764500477858535e-003	3.658242e+000
2.764960384195157e-003	3.615125e+000
2.765303822326413e-003	3.588513e+000
2.765746549006512e-003	3.561186e+000
2.766415674352860e-003	3.529921e+000
2.766960375084956e-003	3.511933e+000
2.767546123830789e-003	3.499300e+000
2.768340676326603e-003	3.488148e+000
2.769115084727823e-003	3.481205e+000
2.770164880074999e-003	3.475222e+000
2.771217821604931e-003	3.471335e+000
2.772828762425298e-003	3.467867e+000
2.774436097423434e-003	3.466610e+000
2.776290333735338e-003	3.468028e+000
2.778600186457163e-003	3.474437e+000
2.782343008236702e-003	3.495682e+000
2.787225820736702e-003	3.544282e+000
2.792108633236702e-003	3.622925e+000
2.795546038503202e-003	3.712635e+000
2.799008368774733e-003	3.858182e+000
2.802653312666103e-003	4.087057e+000
2.805700926038948e-003	4.349770e+000
2.809065581851927e-003	4.707462e+000
2.811814213239180e-003	5.032169e+000
2.813317310223576e-003	5.213356e+000
2.814205711258647e-003	5.313310e+000
2.814829822282308e-003	5.374916e+000
2.815149217727199e-003	5.401279e+000
2.815620976513665e-003	5.432181e+000
2.816291279089288e-003	5.465298e+000
2.816931744836513e-003	5.487349e+000
2.817500454287831e-003	5.500256e+000
2.818096108217903e-003	5.509091e+000
2.818933974785477e-003	5.517241e+000
2.819878648410484e-003	5.523256e+000
2.821004164807818e-003	5.527857e+000
2.822391786950640e-003	5.531222e+000
2.824361892805834e-003	5.533088e+000
2.826262719973072e-003	5.531868e+000
2.828555278236444e-003	5.525615e+000
2.832270593297660e-003	5.504717e+000
2.837153405797660e-003	5.456507e+000
2.842036218297660e-003	5.378079e+000
2.845593268360081e-003	5.285093e+000
2.849079158199476e-003	5.137698e+000
2.852734049762594e-003	4.906122e+000
2.855828437744172e-003	4.637194e+000
2.859209646886283e-003	4.276114e+000
2.861727638745998e-003	3.977819e+000
2.863227241305583e-003	3.796073e+000
2.864095902756974e-003	3.697725e+000
2.864839247234221e-003	3.623756e+000
2.865155925094445e-003	3.597612e+000
2.865659335794588e-003	3.564848e+000
2.866249163742432e-003	3.535337e+000
2.866774822069498e-003	3.516576e+000
2.867361927809291e-003	3.502378e+000
2.868033164498814e-003	3.491684e+000
2.868894537267170e-003	3.482890e+000
2.869789369725183e-003	3.477024e+000
2.870888935456895e-003	3.472389e+000
2.872237156649707e-003	3.468933e+000
2.874161864721634e-003	3.466884e+000
2.876188237276344e-003	3.467952e+000
2.878434135387142e-003	3.473793e+000
2.882075161939366e-003	3.493764e+000
2.886957974439366e-003	3.540915e+000
2.891840786939366e-003	3.617637e+000
2.895414137138375e-003	3.708739e+000
2.898867726550459e-003	3.851145e+000
2.902529128084628e-003	4.077452e+000
2.905521157588080e-003	4.332170e+000
2.908873225839327e-003	4.686247e+000
2.911954377332420e-003	5.048737e+000
2.913452043196585e-003	5.227567e+000
2.914385291333347e-003	5.330942e+000
2.914885081334744e-003	5.379004e+000
2.915215268493791e-003	5.405519e+000
2.915656078485998e-003	5.433836e+000
2.916332453160349e-003	5.466545e+000
2.916981256681922e-003	5.488289e+000
2.917614428696861e-003	5.502039e+000
2.918235582773427e-003	5.510715e+000
2.919095544536572e-003	5.518484e+000
2.920025487258688e-003	5.523993e+000
2.921222020045834e-003	5.528537e+000
2.922634705572613e-003	5.531765e+000
2.924257702966714e-003	5.533183e+000
2.926223932875011e-003	5.531905e+000
2.928492194818888e-003	5.525868e+000
2.932168840938363e-003	5.505457e+000
2.937051653438362e-003	5.457799e+000
2.941934465938362e-003	5.380508e+000
2.945430510509299e-003	5.290943e+000
2.948866008620580e-003	5.148952e+000
2.952526675327565e-003	4.922498e+000
2.955536450742476e-003	4.666037e+000
2.958906852052819e-003	4.309757e+000
2.961964060853113e-003	3.949977e+000
2.963471242608886e-003	3.770293e+000
2.964420141148120e-003	3.665655e+000
2.964910505765711e-003	3.618895e+000
2.965244172381368e-003	3.592443e+000
2.965695078901189e-003	3.563919e+000
2.966363377523572e-003	3.532170e+000
2.967009440885772e-003	3.510911e+000
2.967636792396700e-003	3.497511e+000
2.968277009285425e-003	3.488725e+000
2.969141117881675e-003	3.481079e+000
2.970100694383468e-003	3.475539e+000
2.971290806220567e-003	3.471138e+000
2.972714599289113e-003	3.467967e+000
2.974234491380974e-003	3.466679e+000
2.976215289198157e-003	3.467982e+000
2.978478136097923e-003	3.473971e+000
2.982146159806248e-003	3.494273e+000
2.987028972306248e-003	3.541806e+000
2.991911784806248e-003	3.619023e+000
2.995445915265380e-003	3.709560e+000
2.998879898420336e-003	3.851684e+000
3.002550729115073e-003	4.079395e+000
3.005587721458833e-003	4.338863e+000
3.008960220084300e-003	4.695924e+000
3.011924537581935e-003	5.045183e+000
3.013438545013081e-003	5.226290e+000
3.014359983616227e-003	5.328584e+000
3.014874230432691e-003	5.378228e+000
3.015203002429718e-003	5.404754e+000
3.015648113182402e-003	5.433460e+000
3.016324124098359e-003	5.466300e+000
3.016970385936960e-003	5.488004e+000
3.017627365632560e-003	5.502291e+000
3.018224108397929e-003	5.510609e+000
